id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1327234952677744640	1327234952677744640	2020-11-13 14:00:46 Central European Standard Time	2020-11-13	14:00:46	+0100	999993429424857088	rzecznikmsp	Biuro Rzecznika MŚP		📰 Podstawą rozmów rządu z przedsiębiorcami o korekcie #płacaminimalna ma być propozycja #rzecznikMŚP @AdamAbramowicz1 - pisze dzisiejsza @gazeta_wyborcza   #DziesiątkaRzecznikaMŚP #10rzecznikaMŚP #Premier #gospodarka #pieniądze #finanse #firma #biznes #przedsiębiorcy #MŚP #ZUS  https://t.co/pU1SlaMYv8	pl	[{'screen_name': 'adamabramowicz1', 'name': 'adam abramowicz', 'id': '919636994233438208'}, {'screen_name': 'gazeta_wyborcza', 'name': 'gazeta wyborcza.pl', 'id': '19179390'}]	[]	['https://pbs.twimg.com/media/EmtJJ8PXUAA0cuo.jpg']	0	0	2	['płacaminimalna', 'rzecznikmśp', 'dziesiątkarzecznikamśp', '10rzecznikamśp', 'premier', 'gospodarka', 'pieniądze', 'finanse', 'firma', 'biznes', 'przedsiębiorcy', 'mśp', 'zus']	[]	https://twitter.com/RzecznikMSP/status/1327234952677744640	False		1	https://pbs.twimg.com/media/EmtJJ8PXUAA0cuo.jpg							[]				
1326857497173520388	1326857497173520388	2020-11-12 13:00:53 Central European Standard Time	2020-11-12	13:00:53	+0100	999993429424857088	rzecznikmsp	Biuro Rzecznika MŚP		📰 #małyZUS dla każdego, #płacaminimalna zależna od zamożności regionu, odpowiedzialność urzędników - to tylko część listy postulatów biznesu do rządu dot. poprawy warunków działania firm.  O inicjatywie #DziesiątkaRzecznikaMŚP @AdamAbramowicz1 pisze dzisiejszy @puls_biznesu.  https://t.co/owoSac5pxd	pl	[{'screen_name': 'adamabramowicz1', 'name': 'adam abramowicz', 'id': '919636994233438208'}, {'screen_name': 'puls_biznesu', 'name': 'puls biznesu', 'id': '124783070'}]	[]	['https://pbs.twimg.com/media/Emnx3LbXIAAwtBl.jpg']	0	2	11	['małyzus', 'płacaminimalna', 'dziesiątkarzecznikamśp']	[]	https://twitter.com/RzecznikMSP/status/1326857497173520388	False		1	https://pbs.twimg.com/media/Emnx3LbXIAAwtBl.jpg							[]				
1326147621195575301	1326147621195575301	2020-11-10 14:00:06 Central European Standard Time	2020-11-10	14:00:06	+0100	999993429424857088	rzecznikmsp	Biuro Rzecznika MŚP		"Objęcie ""małym #ZUS-em"" tych przedsiębiorców, którzy uzyskują najniższe dochody, powiązanie #płacaminimalna ze śr. płacą w powiecie - to niektóre z propozycji @AdamAbramowicz1 #DziesiątkaRzecznikaMŚP o których pisze @gazetapl_news za @AgencjaISB    https://t.co/hMfCPw6dwx  https://t.co/oHYHAYlW0Q"	pl	[{'screen_name': 'adamabramowicz1', 'name': 'adam abramowicz', 'id': '919636994233438208'}, {'screen_name': 'gazetapl_news', 'name': 'gazeta.pl', 'id': '37664893'}, {'screen_name': 'agencjaisb', 'name': 'isbnews', 'id': '135504169'}]	['https://wyborcza.biz/Gieldy/7,132329,26495790,rzecznik-msp-przedstawil-dziesiatke-ulatwien-dla-przedsiebiorcow.html']	['https://pbs.twimg.com/media/EmdsO58W4AA2Wd8.jpg']	0	1	4	['zus', 'płacaminimalna', 'dziesiątkarzecznikamśp']	[]	https://twitter.com/RzecznikMSP/status/1326147621195575301	False		1	https://pbs.twimg.com/media/EmdsO58W4AA2Wd8.jpg							[]				
1323982109720104960	1323982109720104960	2020-11-04 14:35:08 Central European Standard Time	2020-11-04	14:35:08	+0100	2966196485	mypolacyde	MyPolacy.de		1 lipca 2022 roku płaca minimalna w Niemczech wzrośnie do 10,45 euro brutto za godzinę.   https://t.co/8vPIPn9w5K  #Niemcy #PłacaMinimalna #PracaWNiemczech	pl	[]	['https://www.mypolacy.de/niemcy,0/newsy/placa-minimalna-w-niemczech-w-gore-rzad-federalny-przyjal-nowe-rozporzadzenie?preview=1']	[]	0	0	0	['niemcy', 'płacaminimalna', 'pracawniemczech']	[]	https://twitter.com/MyPolacyde/status/1323982109720104960	False		0								[]				
1321784217299279873	1321784217299279873	2020-10-29 13:01:29 Central European Standard Time	2020-10-29	13:01:29	+0100	2966196485	mypolacyde	MyPolacy.de		W połowie 2022 roku płaca minimalna w Niemczech wyniesie 10,45 na godzinę.   https://t.co/5E6AgRAP48  #Niemcy #PłacaMinimalna #Mindestlohn	pl	[]	['https://www.mypolacy.de/niemcy,0/newsy/do-polowy-2022-roku-placa-minimalna-w-niemczech-pojdzie-w-gore-o-ile?preview=1']	[]	0	0	0	['niemcy', 'płacaminimalna', 'mindestlohn']	[]	https://twitter.com/MyPolacyde/status/1321784217299279873	False		0								[]				
1319589869413347330	1319589869413347330	2020-10-23 12:41:56 Central European Summer Time	2020-10-23	12:41:56	+0100	2357891156	enewsroom	eNewsroom		W 2021 #płacaminimalna znowu wzrośnie, o około 7% w stosunku do poprzedniej stawki. To oznacza, że będzie rosnąć szybciej niż przeciętne płace w przedsiębiorstwach. Co to oznacza dla gospodarki? @wwwkigpl #gospodarka #wynagrodzenie #płaca #finanse  https://t.co/9GX4wctniD	pl	[{'screen_name': 'wwwkigpl', 'name': 'kig izba gospodarcza', 'id': '245807312'}]	['https://youtu.be/S6vmh_zs4wg']	[]	0	0	0	['płacaminimalna', 'gospodarka', 'wynagrodzenie', 'płaca', 'finanse']	[]	https://twitter.com/eNewsroom/status/1319589869413347330	False		0								[]				
1313429058978545664	1313429058978545664	2020-10-06 12:41:04 Central European Summer Time	2020-10-06	12:41:04	+0100	1224703850134884353	serwisprawa	Serwis Informacyjny Polskiego Prawa		➡️ℹ️📊💵Płaca Minimalna w 2021   https://t.co/423JKCGsQN  #płaca #płacaminimalna #pensja #wynagrodzenie #praca	pl	[]	['https://www.youtube.com/watch?v=Opn3vQQWCrI']	[]	0	0	0	['płaca', 'płacaminimalna', 'pensja', 'wynagrodzenie', 'praca']	[]	https://twitter.com/SerwisPrawa/status/1313429058978545664	False		0								[]				
1313054483308597249	1313054483308597249	2020-10-05 11:52:38 Central European Summer Time	2020-10-05	11:52:38	+0100	1161332977844068352	piotr_kalbron	Piotr Kalbron 🇵🇱		Płaca minimalna za pracę w 2021 r. wyniesie 2800 zł brutto, a minimalna stawka godzinowa dla zatrudnionych na umowę zlecenie 18,30 zł brutto. Oznacza to wzrost płacy minimalnej o 7,7% w stosunku do płacy minimalnej obowiązującej w tym roku. #Prawopracy #płacaminimalna	pl	[]	[]	[]	0	1	3	['prawopracy', 'płacaminimalna']	[]	https://twitter.com/Piotr_Kalbron/status/1313054483308597249	False		0								[]				
1311587598696165379	1311587598696165379	2020-10-01 10:43:46 Central European Summer Time	2020-10-01	10:43:46	+0100	1224703850134884353	serwisprawa	Serwis Informacyjny Polskiego Prawa		➡️💵📊Płaca Minimalna w 2021   https://t.co/423JKCGsQN  #płaca #płacaminimalna #pensja #praca #prawopracy #wynagrodzenie	pl	[]	['https://www.youtube.com/watch?v=Opn3vQQWCrI']	[]	0	0	0	['płaca', 'płacaminimalna', 'pensja', 'praca', 'prawopracy', 'wynagrodzenie']	[]	https://twitter.com/SerwisPrawa/status/1311587598696165379	False		0								[]				
1309391739392843778	1309391739392843778	2020-09-25 09:18:12 Central European Summer Time	2020-09-25	09:18:12	+0100	1107236948	parkietcom	Parkiet		Zwiększenie minimalnego wynagrodzenia w 2021 r. o niemal 8 proc. nie wywoła dodatkowej fali zwolnień - sugeruje nasza ankieta wśród 37 ekonomistów. #płacaminimalna #gospodarka  https://t.co/ELu2AmBmY0	pl	[]	['https://www.parkiet.com/Gospodarka----Kraj/309259998-Podwyzka-placy-minimalnej--nie-pograzy-rynku-pracy.html']	[]	0	1	1	['płacaminimalna', 'gospodarka']	[]	https://twitter.com/Parkietcom/status/1309391739392843778	False		0								[]				
